"No.","Time","Source","PHY","Protocol","Length","Delta time (\302\265s end to start)","SN","NESN","More Data","Event counter"
"5604","9.286","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","347\302\265s","","","","0"
"5605","9.286","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5612","9.316","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5526\302\265s","","","","0"
"5613","9.316","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5614","9.316","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5618","9.329","7c:89:95:02:84:47","LE 1M","LE LL","24","5975\302\265s","","","","0"
"5621","9.330","7c:89:95:02:84:47","LE 1M","LE LL","24","132\302\265s","","","","0"
"5624","9.331","7c:89:95:02:84:47","LE 1M","LE LL","24","132\302\265s","","","","0"
"5625","9.333","d9:2c:dd:e5:1f:6d","LE 1M","LE LL","14","1761\302\265s","","","","0"
"5626","9.334","d9:2c:dd:e5:1f:6d","LE 1M","LE LL","14","132\302\265s","","","","0"
"5627","9.334","d9:2c:dd:e5:1f:6d","LE 1M","LE LL","14","132\302\265s","","","","0"
"5631","9.337","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","396\302\265s","","","","0"
"5636","9.360","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","8703\302\265s","","","","0"
"5640","9.371","59:51:34:3a:99:17","LE 1M","LE LL","21","1714\302\265s","","","","0"
"5641","9.372","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5644","9.373","59:51:34:3a:99:17","LE 1M","LE LL","21","138\302\265s","","","","0"
"5648","9.384","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1248\302\265s","","","","0"
"5649","9.385","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5650","9.385","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5651","9.386","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","668\302\265s","","","","0"
"5652","9.387","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5654","9.388","7e:c0:d2:57:a4:a9","LE 1M","LE LL","27","150\302\265s","","","","0"
"5655","9.388","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","132\302\265s","","","","0"
"5662","9.401","ec:d4:18:8a:ae:b0","LE 1M","LE LL","14","7534\302\265s","","","","0"
"5663","9.401","ec:d4:18:8a:ae:b0","LE 1M","LE LL","14","132\302\265s","","","","0"
"5664","9.401","ec:d4:18:8a:ae:b1","LE 1M","LE LL","14","132\302\265s","","","","0"
"5668","9.413","59:65:2f:65:e4:21","LE 1M","LE LL","24","5368\302\265s","","","","0"
"5669","9.413","59:65:2f:65:e4:21","LE 1M","LE LL","24","368\302\265s","","","","0"
"5673","9.425","4d:be:63:3e:45:54","LE 1M","LE LL","25","2496\302\265s","","","","0"
"5674","9.425","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"5680","9.436","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","147\302\265s","","","","0"
"5681","9.436","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5685","9.440","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","1107\302\265s","","","","0"
"5686","9.441","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5689","9.442","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","132\302\265s","","","","0"
"5690","9.446","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","4263\302\265s","","","","0"
"5696","9.456","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3882\302\265s","","","","0"
"5697","9.456","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5698","9.457","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5705","9.474","55:01:2a:98:35:1d","LE 1M","LE LL","23","4259\302\265s","","","","0"
"5706","9.477","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","3212\302\265s","","","","0"
"5707","9.478","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5716","9.505","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","6847\302\265s","","","","0"
"5725","9.529","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1527\302\265s","","","","0"
"5728","9.534","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","2061\302\265s","","","","0"
"5736","9.550","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5737","9.550","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5738","9.552","16:79:cc:6c:ea:aa","LE 1M","LE LL","36","2054\302\265s","","","","0"
"5739","9.556","59:51:34:3a:99:17","LE 1M","LE LL","21","2797\302\265s","","","","0"
"5740","9.556","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5741","9.569","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","12150\302\265s","","","","0"
"5742","9.569","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5743","9.570","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5745","9.571","7e:c0:d2:57:a4:a9","LE 1M","LE LL","27","150\302\265s","","","","0"
"5748","9.575","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5749","9.580","f6:d8:c7:99:93:35","LE 1M","LE LL","14","4151\302\265s","","","","0"
"5750","9.580","f6:d8:c7:99:93:35","LE 1M","LE LL","14","132\302\265s","","","","0"
"5751","9.580","f6:d8:c7:99:93:35","LE 1M","LE LL","14","132\302\265s","","","","0"
"5764","9.603","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2543\302\265s","","","","0"
"5765","9.604","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5766","9.604","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5767","9.604","7c:89:95:02:84:47","LE 1M","LE LL","24","105\302\265s","","","","0"
"5768","9.605","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5776","9.620","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","116\302\265s","","","","0"
"5777","9.620","bd:1c:43:f0:f1:ab","LE 1M","LE LL","20","363\302\265s","","","","0"
"5779","9.633","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1660\302\265s","","","","0"
"5780","9.634","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5781","9.634","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5791","9.657","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4023\302\265s","","","","0"
"5792","9.657","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5793","9.658","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5803","9.695","4d:be:63:3e:45:54","LE 1M","LE LL","25","1025\302\265s","","","","0"
"5804","9.695","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"5805","9.696","4d:be:63:3e:45:54","LE 1M","LE LL","25","368\302\265s","","","","0"
"5815","9.715","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","3586\302\265s","","","","0"
"5816","9.716","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5826","9.739","59:51:34:3a:99:17","LE 1M","LE LL","21","2542\302\265s","","","","0"
"5830","9.751","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","6085\302\265s","","","","0"
"5831","9.752","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5832","9.753","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5839","9.774","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","4253\302\265s","","","","0"
"5840","9.775","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5841","9.775","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5848","9.801","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5191\302\265s","","","","0"
"5849","9.801","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5850","9.802","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5860","9.822","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","7246\302\265s","","","","0"
"5861","9.822","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5862","9.823","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5872","9.844","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2286\302\265s","","","","0"
"5873","9.845","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5874","9.845","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5875","9.848","55:01:2a:98:35:1d","LE 1M","LE LL","23","2151\302\265s","","","","0"
"5884","9.873","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","11038\302\265s","","","","0"
"5885","9.874","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","237\302\265s","","","","0"
"5886","9.874","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5887","9.884","7c:89:95:02:84:47","LE 1M","LE LL","24","10169\302\265s","","","","0"
"5888","9.885","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5889","9.886","7c:89:95:02:84:47","LE 1M","LE LL","24","368\302\265s","","","","0"
"5892","9.893","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2147\302\265s","","","","0"
"5905","9.918","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","7966\302\265s","","","","0"
"5906","9.919","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5907","9.919","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5911","9.923","59:51:34:3a:99:17","LE 1M","LE LL","21","1054\302\265s","","","","0"
"5912","9.923","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5913","9.924","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5919","9.930","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","1487\302\265s","","","","0"
"5920","9.930","63:3d:4c:ce:2e:30","LE 1M","LE LL","24","366\302\265s","","","","0"
"5925","9.939","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","5278\302\265s","","","","0"
"5926","9.939","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5927","9.940","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"5929","9.941","7e:c0:d2:57:a4:a9","LE 1M","LE LL","27","150\302\265s","","","","0"
"5939","9.967","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9023\302\265s","","","","0"
"5940","9.967","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5941","9.968","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5946","9.987","7d:1c:43:f0:f1:ab","LE 1M","LE LL","20","11356\302\265s","","","","0"
"5947","9.988","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","788\302\265s","","","","0"
"5948","9.990","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","2147\302\265s","","","","0"
"5949","9.991","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5950","9.991","7c:86:33:7b:0b:6d","LE 1M","LE LL","23","368\302\265s","","","","0"
"5960","10.013","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1965\302\265s","","","","0"
"5961","10.014","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5962","10.014","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5966","10.034","55:01:2a:98:35:1d","LE 1M","LE LL","23","3031\302\265s","","","","0"
"5970","10.042","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","1749\302\265s","","","","0"
"5971","10.042","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5972","10.043","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5982","10.072","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","9019\302\265s","","","","0"
"5983","10.072","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5984","10.073","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5988","10.077","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","1602\302\265s","","","","0"
"5989","10.077","6e:e6:98:c6:1f:fc","LE 1M","LE LL","23","368\302\265s","","","","0"
"5994","10.102","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","5424\302\265s","","","","0"
"5995","10.102","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5996","10.103","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"5998","10.108","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"5999","10.109","59:51:34:3a:99:17","LE 1M","LE LL","21","356\302\265s","","","","0"
"6010","10.129","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","2025\302\265s","","","","0"
"6011","10.129","ff:1c:38:90:a2:b1","LE 1M","LE LL","14","238\302\265s","","","","0"
"6012","10.131","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","1543\302\265s","","","","0"
"6013","10.131","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"6014","10.132","7e:c0:d2:57:a4:a9","LE 1M","LE LL","25","368\302\265s","","","","0"
"6021","10.141","c6:db:b1:12:94:d2","LE 1M","LE LL","14","1127\302\265s","","","","0"
